Game, Score, Total Reward, Record1, 15, 12, 15
122, 0, -9, 15
123, 4, 0, 15
124, 2, -3, 15
125, 1, -6, 15
126, 3, 0, 15
127, 2, -3, 15
128, 3, -3, 15
129, 2, -3, 15
130, 1, -6, 15
131, 1, -6, 15
132, 0, -9, 15
133, 2, -3, 15
134, 2, -3, 15
135, 3, 0, 15
136, 3, -3, 15
137, 0, -9, 15
138, 2, -3, 15
139, 2, -3, 15
140, 0, -9, 15
141, 1, -6, 15
142, 1, -6, 15
143, 3, 0, 15
144, 1, -6, 15
145, 1, -6, 15
146, 1, -6, 15
147, 1, -6, 15
148, 1, -6, 15
149, 2, -3, 15
150, 3, 0, 15
151, 1, -6, 15
152, 0, -9, 15
153, 2, -3, 15
154, 5, 6, 15
155, 2, -3, 15
156, 1, -6, 15
157, 0, -9, 15
158, 5, 3, 15
159, 1, 6, 15
160, 0, -9, 15
161, 2, -3, 15
162, 1, -6, 15
163, 1, -6, 15
164, 1, -6, 15
165, 7, 0, 15
166, 1, -6, 15
167, 4, 0, 15
168, 3, 0, 15
169, 0, -9, 15
170, 4, 0, 15
171, 2, -3, 15
172, 3, 0, 15
173, 0, -9, 15
174, 1, 6, 15
175, 1, -6, 15
176, 1, -6, 15
177, 1, -6, 15
178, 2, -3, 15
179, 1, -6, 15
180, 0, -9, 15
181, 2, -3, 15
182, 3, 0, 15
183, 3, 0, 15
184, 13, 9, 15
185, 7, 6, 15
186, 3, 0, 15
187, 0, -9, 15
188, 1, -6, 15
189, 3, -3, 15
190, 1, -6, 15
191, 2, 9, 15
192, 0, -9, 15
193, 1, -6, 15
194, 2, -3, 15
195, 1, -6, 15
196, 3, 0, 15
197, 0, -9, 15
198, 0, -9, 15
199, 0, -9, 15
200, 2, -3, 15
201, 2, -3, 15
202, 8, 3, 15
203, 1, -6, 15
204, 1, -6, 15
205, 1, -6, 15
206, 0, -9, 15
207, 1, -6, 15
208, 1, -6, 15
209, 0, -9, 15
210, 5, 3, 15
211, 1, -6, 15
212, 2, -3, 15
213, 2, -3, 15
214, 1, -6, 15
215, 2, -3, 15
216, 7, 0, 15
217, 1, -6, 15
218, 2, -3, 15
219, 0, -9, 15
220, 2, -3, 15
221, 3, 0, 15
222, 1, -6, 15
223, 0, -9, 15
224, 0, -9, 15
225, 1, -6, 15
226, 6, 6, 15
227, 4, 0, 15
228, 4, 3, 15
229, 1, -6, 15
230, 3, -3, 15
231, 0, -9, 15
232, 1, -6, 15
233, 5, 3, 15
234, 1, -6, 15
235, 0, -9, 15
236, 2, -3, 15
237, 3, 0, 15
238, 2, -3, 15
239, 1, -6, 15
240, 1, -6, 15
241, 0, -9, 15
242, 1, -6, 15
243, 2, -3, 15
244, 2, -3, 15
245, 2, 9, 15
246, 1, -6, 15
247, 0, -9, 15
248, 1, -6, 15
249, 1, -6, 15
250, 2, -3, 15
251, 2, -3, 15
252, 1, -6, 15
253, 3, 0, 15
254, 1, -6, 15
255, 3, 0, 15
256, 0, -9, 15
257, 2, 9, 15
258, 0, -9, 15
259, 2, -3, 15
260, 3, 0, 15
261, 0, -9, 15
262, 0, -9, 15
263, 3, 0, 15
264, 1, -6, 15
265, 1, -6, 15
266, 0, -9, 15
267, 1, -6, 15
268, 4, 3, 15
269, 0, -9, 15
270, 1, -6, 15
271, 1, -6, 15
272, 1, -6, 15
273, 3, 0, 15
274, 2, -3, 15
275, 2, -3, 15
276, 1, -6, 15
277, 1, -6, 15
278, 1, -6, 15
279, 0, -9, 15
280, 2, -3, 15
281, 2, -3, 15
282, 1, -6, 15
283, 1, -6, 15
284, 2, -3, 15
285, 2, -3, 15
286, 1, -6, 15
287, 0, -9, 15
288, 1, -6, 15
289, 0, -9, 15
290, 0, -9, 15
291, 2, -3, 15
292, 2, -3, 15
293, 1, -6, 15
294, 2, -3, 15
295, 0, -9, 15
296, 1, -6, 15
297, 2, -3, 15
298, 0, -9, 15
299, 2, -3, 15
300, 3, -3, 15
301, 0, -9, 15
302, 0, -9, 15
303, 1, -6, 15
304, 0, -9, 15
305, 3, -3, 15
306, 0, -9, 15
307, 1, -6, 15
308, 2, -3, 15
309, 1, -6, 15
310, 2, -3, 15
311, 1, -6, 15
312, 1, -6, 15
313, 0, -9, 15
314, 0, -9, 15
315, 0, -9, 15
316, 0, -9, 15
317, 1, -6, 15
318, 0, -9, 15
319, 0, -9, 15
320, 1, -6, 15
321, 0, -9, 15
322, 0, -9, 15
323, 2, -3, 15
324, 1, -6, 15
325, 2, -3, 15
326, 1, -6, 15
327, 1, -6, 15
328, 3, -3, 15
329, 0, -9, 15
330, 2, -3, 15
331, 1, -6, 15
332, 0, -9, 15
333, 0, -9, 15
334, 1, -6, 15
335, 1, -6, 15
336, 0, -9, 15
337, 3, -3, 15
338, 2, -3, 15
339, 1, -6, 15
340, 1, -6, 15
341, 0, -9, 15
342, 2, -3, 15
343, 2, -3, 15
344, 1, -6, 15
345, 1, -6, 15
346, 1, -6, 15
347, 0, -9, 15
348, 1, -6, 15
349, 1, -6, 15
350, 0, -9, 15
351, 0, -9, 15
352, 2, 3, 15
353, 2, -3, 15
354, 0, -9, 15
355, 2, -3, 15
356, 0, -9, 15
357, 0, -9, 15
358, 1, -6, 15
359, 1, -6, 15
360, 4, 0, 15
361, 0, -9, 15
362, 3, 0, 15
363, 0, -9, 15
364, 1, -6, 15
365, 1, -6, 15
366, 1, -6, 15
367, 1, -6, 15
368, 1, -6, 15
369, 1, -6, 15
370, 0, -9, 15
371, 1, -6, 15
372, 0, -9, 15
373, 2, -3, 15
374, 1, -6, 15
375, 0, -9, 15
376, 1, -6, 15
377, 2, -3, 15
378, 0, -9, 15
379, 0, -9, 15
380, 3, 0, 15
381, 1, -6, 15
382, 0, -9, 15
383, 1, -6, 15
384, 0, -9, 15
385, 1, -6, 15
386, 0, -9, 15
387, 2, -3, 15
388, 2, -3, 15
389, 2, -3, 15
390, 0, -9, 15
391, 0, -9, 15
392, 0, -9, 15
393, 2, -3, 15
394, 2, -3, 15
395, 0, -9, 15
396, 1, -6, 15
397, 6, -3, 15
398, 1, -6, 15
399, 1, -6, 15
400, 1, -6, 15
401, 0, -9, 15
402, 0, -9, 15
403, 0, -9, 15
404, 0, -9, 15
405, 0, -9, 15
406, 0, -9, 15
407, 0, -9, 15
408, 6, -3, 15
409, 0, -9, 15
410, 1, -6, 15
411, 0, -9, 15
412, 2, -3, 15
413, 1, -6, 15
414, 1, -6, 15
415, 1, -6, 15
416, 2, -3, 15
417, 2, -3, 15
418, 0, -9, 15
419, 1, -6, 15
420, 1, -6, 15
421, 0, -9, 15
422, 1, -6, 15
423, 0, -9, 15
424, 1, -6, 15
425, 0, -9, 15
426, 1, -6, 15
427, 2, -3, 15
428, 0, -9, 15
429, 0, -9, 15
430, 3, 0, 15
431, 0, -9, 15
432, 0, -9, 15
433, 1, -6, 15
434, 1, -6, 15
435, 1, -6, 15
436, 0, -9, 15
437, 2, -3, 15
438, 1, -6, 15
439, 1, -6, 15
440, 0, -9, 15
441, 0, -9, 15
442, 1, -6, 15
443, 0, -9, 15
444, 0, -9, 15
445, 2, -3, 15
446, 7, 6, 15
447, 0, -9, 15
448, 1, -6, 15
449, 0, -9, 15
450, 2, -3, 15
451, 0, -9, 15
452, 0, -9, 15
453, 1, -6, 15
454, 1, -6, 15
455, 0, -9, 15
456, 2, -3, 15
457, 0, -9, 15
458, 2, -3, 15
459, 0, -9, 15
460, 0, -9, 15
461, 1, -6, 15
462, 0, -9, 15
463, 1, -6, 15
464, 1, -6, 15
465, 1, -6, 15
466, 1, -6, 15
467, 0, -9, 15
468, 1, -6, 15
469, 0, -9, 15
470, 1, -6, 15
471, 1, -6, 15
472, 0, -9, 15
473, 2, -3, 15
474, 1, -6, 15
475, 0, -9, 15
476, 0, -9, 15
477, 1, -6, 15
478, 2, -3, 15
479, 0, -9, 15
480, 1, -6, 15
481, 1, -6, 15
482, 1, -6, 15
483, 3, 0, 15
484, 1, -6, 15
485, 0, -9, 15
486, 1, -6, 15
487, 0, -9, 15
488, 0, -9, 15
489, 6, -3, 15
490, 0, -9, 15
491, 0, -9, 15
492, 0, -9, 15
493, 1, -6, 15
494, 0, -9, 15
495, 1, -6, 15
496, 3, 0, 15
497, 0, -9, 15
498, 0, -9, 15
499, 1, -6, 15
500, 1, -6, 15
501, 0, -9, 15
502, 1, -6, 15
503, 4, 0, 15
504, 1, -6, 15
505, 0, -9, 15
506, 0, -9, 15
507, 2, -3, 15
508, 4, 0, 15
509, 1, -6, 15
510, 0, -9, 15
511, 0, -9, 15
512, 0, -9, 15
513, 0, -9, 15
514, 1, -6, 15
515, 0, -9, 15
516, 2, -3, 15
517, 0, -9, 15
518, 0, -9, 15
519, 0, -9, 15
520, 0, -9, 15
521, 0, -9, 15
522, 1, -6, 15
523, 1, -6, 15
524, 1, -6, 15
525, 1, -6, 15
526, 1, -6, 15
527, 0, -9, 15
528, 1, -6, 15
529, 1, -6, 15
530, 0, -9, 15
531, 0, -9, 15
532, 0, -9, 15
533, 1, -6, 15
534, 0, -9, 15
535, 1, -6, 15
536, 1, -6, 15
537, 0, -9, 15
538, 0, -9, 15
539, 0, -9, 15
540, 0, -9, 15
541, 2, -3, 15
542, 1, -6, 15
543, 0, -9, 15
544, 0, -9, 15
545, 0, -9, 15
546, 0, -9, 15
547, 1, -6, 15
548, 1, -6, 15
549, 1, -6, 15
550, 1, -6, 15
551, 3, 0, 15
552, 0, -9, 15
553, 1, -6, 15
554, 0, -9, 15
555, 0, -9, 15
556, 1, -6, 15
557, 2, -3, 15
558, 1, -6, 15
559, 1, -6, 15
560, 0, -9, 15
561, 3, -3, 15
562, 1, -6, 15
563, 1, -6, 15
564, 1, -6, 15
565, 0, -9, 15
566, 1, -6, 15
567, 0, -9, 15
568, 2, -3, 15
569, 0, -9, 15
570, 1, -6, 15
571, 0, -9, 15
572, 1, -6, 15
573, 3, 0, 15
574, 1, -6, 15
575, 0, -9, 15
576, 0, -9, 15
577, 1, -6, 15
578, 1, -6, 15
579, 0, -9, 15
580, 1, -6, 15
581, 0, -9, 15
582, 2, -3, 15
583, 0, -9, 15
584, 1, -6, 15
585, 1, -6, 15
586, 0, -9, 15
587, 0, -9, 15
588, 1, -6, 15
589, 0, -9, 15
590, 3, -3, 15
591, 1, -6, 15
592, 2, -3, 15
593, 2, -3, 15
594, 2, -3, 15
595, 0, -9, 15
596, 1, -6, 15
597, 1, -6, 15
598, 0, -9, 15
599, 1, -6, 15
600, 0, -9, 15
601, 1, -6, 15
602, 0, -9, 15
603, 0, -9, 15
604, 1, -6, 15
605, 1, -6, 15
606, 1, -6, 15
607, 0, -9, 15
608, 1, -6, 15
609, 1, -6, 15
610, 1, -6, 15
611, 1, -6, 15
612, 1, 0, 15
613, 1, -6, 15
614, 0, -9, 15
615, 1, -6, 15
616, 0, -9, 15
617, 3, -3, 15
618, 1, -6, 15
619, 1, -6, 15
620, 1, -6, 15
621, 1, -6, 15
622, 0, -9, 15
623, 2, -3, 15
624, 0, -9, 15
625, 0, -9, 15
626, 1, -6, 15
627, 0, -9, 15
628, 3, 0, 15
629, 0, -9, 15
630, 1, -6, 15
631, 0, -9, 15
632, 2, -3, 15
633, 0, -9, 15
634, 0, -9, 15
635, 2, -3, 15
636, 0, -9, 15
637, 0, -9, 15
638, 3, -3, 15
639, 0, -9, 15
640, 0, -9, 15
641, 1, -6, 15
642, 1, -6, 15
643, 1, -6, 15
644, 0, -9, 15
645, 1, -6, 15
646, 3, 0, 15
647, 0, -9, 15
648, 1, -6, 15
649, 0, -9, 15
650, 2, -3, 15
651, 1, -6, 15
652, 1, -6, 15
653, 3, -3, 15
654, 0, -9, 15
655, 0, -9, 15
656, 1, -6, 15
657, 1, -6, 15
658, 1, -6, 15
659, 1, -6, 15
660, 2, -3, 15
661, 1, -6, 15
662, 0, -9, 15
663, 4, 0, 15
664, 2, -3, 15
665, 2, -3, 15
666, 2, -3, 15
667, 0, -9, 15
668, 2, -3, 15
669, 2, -3, 15
670, 2, -3, 15
671, 2, -3, 15
672, 1, -6, 15
673, 0, -9, 15
674, 10, 0, 15
675, 1, -6, 15
676, 2, -3, 15
677, 0, -9, 15
678, 1, -6, 15
679, 1, -6, 15
680, 2, -3, 15
681, 1, -6, 15
682, 3, -3, 15
683, 0, -9, 15
684, 3, -3, 15
685, 1, -6, 15
686, 3, -3, 15
687, 1, -6, 15
688, 1, -6, 15
689, 2, -3, 15
690, 0, -9, 15
691, 1, -6, 15
692, 2, -3, 15
693, 0, -9, 15
694, 1, -6, 15
695, 1, -6, 15
696, 1, -6, 15
697, 1, -6, 15
698, 0, -9, 15
699, 1, -6, 15
700, 1, -6, 15
701, 0, -9, 15
702, 1, -6, 15
703, 3, 0, 15
704, 1, -6, 15
705, 1, -6, 15
706, 0, -9, 15
707, 3, 0, 15
708, 0, -9, 15
709, 0, -9, 15
710, 3, 0, 15
711, 0, -9, 15
712, 0, -9, 15
713, 1, -6, 15
714, 1, -6, 15
715, 4, 0, 15
716, 2, -3, 15
717, 0, -9, 15
718, 6, -3, 15
719, 1, -6, 15
720, 0, -9, 15
721, 0, -9, 15
722, 0, -9, 15
723, 0, -9, 15
724, 3, -3, 15
725, 1, -6, 15
726, 1, -6, 15
727, 1, -6, 15
728, 1, -6, 15
729, 1, -6, 15
730, 1, -6, 15
731, 8, 3, 15
732, 0, -9, 15
733, 1, -6, 15
734, 4, 0, 15
735, 1, -6, 15
736, 1, -6, 15
737, 1, -6, 15
738, 1, -6, 15
739, 1, -6, 15
740, 1, -6, 15
741, 2, -3, 15
742, 3, -3, 15
743, 1, -6, 15
744, 1, -6, 15
745, 2, -3, 15
746, 1, -6, 15
747, 2, -3, 15
748, 0, -9, 15
749, 5, 3, 15
750, 0, -9, 15
751, 11, 3, 15
752, 0, -9, 15
753, 0, -9, 15
754, 1, -6, 15
755, 4, 0, 15
756, 0, -9, 15
757, 3, -3, 15
758, 1, -6, 15
759, 1, -6, 15
760, 0, -9, 15
761, 3, -3, 15
762, 2, -3, 15
763, 1, -6, 15
764, 2, -3, 15
765, 2, -3, 15
766, 1, -6, 15
767, 1, -6, 15
768, 2, -3, 15
769, 1, -6, 15
770, 2, -3, 15
771, 1, -6, 15
772, 1, -6, 15
773, 3, -3, 15
774, 0, -9, 15
775, 6, 3, 15
776, 0, -9, 15
777, 1, -6, 15
778, 1, -6, 15
779, 3, -3, 15
780, 3, 0, 15
781, 0, -9, 15
782, 2, -3, 15
783, 0, -9, 15
784, 2, -3, 15
785, 0, -9, 15
786, 4, 0, 15
787, 4, 6, 15
788, 0, -9, 15
789, 4, 0, 15
790, 1, -6, 15
791, 1, -6, 15
792, 2, -3, 15
793, 0, -9, 15
794, 2, -3, 15
795, 2, -3, 15
796, 2, -3, 15
797, 1, -6, 15
798, 3, -3, 15
799, 1, -6, 15
800, 1, -6, 15
801, 1, -6, 15
802, 5, 3, 15
803, 5, 3, 15
804, 3, -3, 15
805, 2, -3, 15
806, 1, -6, 15
807, 1, -6, 15
808, 4, 0, 15
809, 1, -6, 15
810, 2, -3, 15
811, 0, -9, 15
812, 4, 0, 15
813, 5, 3, 15
814, 0, -9, 15
815, 1, -6, 15
816, 3, -3, 15
817, 3, -3, 15
818, 2, -3, 15
819, 3, 0, 15
820, 2, -3, 15
821, 2, -3, 15
822, 0, -9, 15
823, 1, -6, 15
824, 8, 3, 15
825, 0, -9, 15
826, 2, -3, 15
827, 1, -6, 15
828, 1, -6, 15
829, 1, -6, 15
830, 1, -6, 15
831, 1, -6, 15
832, 3, -3, 15
833, 3, -3, 15
834, 0, -9, 15
835, 1, -6, 15
836, 10, 0, 15
837, 1, -6, 15
838, 5, 3, 15
839, 1, -6, 15
840, 1, -6, 15
841, 0, -9, 15
842, 1, -6, 15
843, 3, -3, 15
844, 2, -3, 15
845, 3, -3, 15
846, 1, -6, 15
847, 0, -9, 15
848, 1, -6, 15
849, 3, 0, 15
850, 1, -6, 15
851, 1, -6, 15
852, 1, -6, 15
853, 1, -6, 15
854, 3, -3, 15
855, 3, 0, 15
856, 1, -6, 15
857, 1, -6, 15
858, 3, -3, 15
859, 1, -6, 15
860, 1, -6, 15
861, 1, -6, 15
862, 1, -6, 15
863, 0, -9, 15
864, 1, -6, 15
865, 10, 0, 15
866, 1, -6, 15
867, 0, -9, 15
868, 1, -6, 15
869, 2, -3, 15
870, 4, 0, 15
871, 1, -6, 15
872, 1, -6, 15
873, 3, 0, 15
874, 2, -3, 15
875, 1, -6, 15
876, 1, -6, 15
877, 3, -3, 15
878, 0, -9, 15
879, 7, 0, 15
880, 3, -3, 15
881, 1, -6, 15
882, 0, -9, 15
883, 4, 0, 15
884, 1, -6, 15
885, 0, -9, 15
886, 1, -6, 15
887, 8, 3, 15
888, 1, -6, 15
889, 0, -9, 15
890, 2, -3, 15
891, 1, -6, 15
892, 1, -6, 15
893, 1, -6, 15
894, 3, -3, 15
895, 1, -6, 15
896, 2, -3, 15
897, 0, -9, 15
898, 3, -3, 15
899, 1, -6, 15
900, 1, -6, 15
901, 1, -6, 15
902, 1, -6, 15
903, 1, -6, 15
904, 1, -6, 15
905, 1, -6, 15
906, 4, 0, 15
907, 1, -6, 15
908, 0, -9, 15
909, 5, 3, 15
910, 0, -9, 15
911, 5, 3, 15
912, 2, -3, 15
913, 0, -9, 15
914, 3, 0, 15
915, 0, -9, 15
916, 2, -3, 15
917, 1, -6, 15
918, 1, -6, 15
919, 1, -6, 15
920, 0, -9, 15
921, 1, -6, 15
922, 1, -6, 15
923, 3, -3, 15
924, 0, -9, 15
925, 1, -6, 15
926, 4, 0, 15
927, 2, -3, 15
928, 0, -9, 15
929, 1, -6, 15
930, 2, -3, 15
931, 0, -9, 15
932, 4, 0, 15
933, 1, -6, 15
934, 0, -9, 15
935, 4, 0, 15
936, 1, -6, 15
937, 0, -9, 15
938, 3, -3, 15
939, 0, -9, 15
940, 2, -3, 15
941, 1, -6, 15
942, 0, -9, 15
943, 1, -6, 15
944, 4, 0, 15
945, 0, -9, 15
946, 1, -6, 15
947, 2, -3, 15
948, 1, -6, 15
949, 1, -6, 15
950, 4, 0, 15
951, 0, -9, 15
952, 3, -3, 15
953, 0, -9, 15
954, 1, -6, 15
955, 1, -6, 15
956, 0, -9, 15
957, 1, -6, 15
958, 1, -6, 15
959, 1, -6, 15
960, 1, -6, 15
961, 2, -3, 15
962, 0, -9, 15
963, 1, -6, 15
964, 1, -6, 15
965, 6, 6, 15
966, 1, -6, 15
967, 3, -3, 15
968, 1, -6, 15
969, 2, -3, 15
970, 3, -3, 15
971, 2, -3, 15
972, 0, -9, 15
973, 3, -3, 15
974, 8, 3, 15
975, 0, -9, 15
976, 2, -3, 15
977, 1, -6, 15
978, 1, -6, 15
979, 2, -3, 15
980, 1, -6, 15
981, 0, -9, 15
982, 1, -6, 15
983, 3, -3, 15
984, 1, -6, 15
985, 3, -3, 15
986, 0, -9, 15
987, 2, -3, 15
988, 2, -3, 15
989, 0, -9, 15
990, 0, -9, 15
991, 1, -6, 15
992, 1, -6, 15
993, 0, -9, 15
994, 1, -6, 15
995, 1, -6, 15
996, 3, -3, 15
997, 1, -6, 15
998, 1, -6, 15
999, 1, -6, 15
1000, 4, 0, 15
1001, 1, -6, 15
1002, 0, -9, 15
1003, 1, -6, 15
1004, 1, -6, 15
1005, 0, -9, 15
1006, 1, -6, 15
1007, 3, -3, 15
1008, 0, -9, 15
1009, 4, 0, 15
1010, 1, -6, 15
1011, 1, -6, 15
1012, 1, -6, 15
1013, 8, 3, 15
1014, 0, -9, 15
1015, 1, -6, 15
1016, 4, 0, 15
1017, 1, -6, 15
1018, 3, -3, 15
1019, 1, -6, 15
1020, 1, -6, 15
1021, 1, -6, 15
1022, 1, -6, 15
1023, 1, -6, 15
1024, 1, -6, 15
1025, 2, -3, 15
1026, 0, -9, 15
1027, 1, -6, 15
1028, 1, -6, 15
1029, 3, -3, 15
1030, 0, -9, 15
1031, 4, 0, 15
1032, 2, -3, 15
1033, 3, -3, 15
1034, 4, 0, 15
1035, 1, -6, 15
1036, 1, -6, 15
1037, 2, -3, 15
1038, 1, -6, 15
1039, 1, -6, 15
1040, 2, -3, 15
1041, 0, -9, 15
1042, 1, -6, 15
1043, 2, -3, 15
1044, 1, -6, 15
1045, 1, -6, 15
1046, 5, 3, 15
1047, 1, -6, 15
1048, 6, -3, 15
1049, 1, -6, 15
1050, 0, -9, 15
1051, 4, 0, 15
1052, 1, -6, 15
1053, 5, 3, 15
1054, 1, -6, 15
1055, 0, -9, 15
1056, 3, -3, 15
1057, 18, 6, 18
1058, 1, -6, 18
1059, 0, -9, 18
1060, 3, -3, 18
1061, 1, -6, 18
1062, 1, -6, 18
1063, 5, 3, 18
1064, 1, -6, 18
1065, 0, -9, 18
1066, 1, -6, 18
1067, 4, 0, 18
1068, 11, 3, 18
1069, 1, -6, 18
1070, 0, -9, 18
1071, 1, -6, 18
1072, 2, -3, 18
1073, 0, -9, 18
1074, 1, -6, 18
1075, 3, -3, 18
1076, 0, -9, 18
1077, 1, -6, 18
1078, 2, -3, 18
1079, 0, -9, 18
1080, 13, 6, 18
1081, 2, -3, 18
1082, 2, -3, 18
1083, 0, -9, 18
1084, 1, -6, 18
1085, 3, -3, 18
1086, 0, -9, 18
1087, 3, 0, 18
1088, 1, -6, 18
1089, 1, -6, 18
1090, 1, -6, 18
1091, 3, 0, 18
1092, 0, -9, 18
1093, 4, 0, 18
1094, 1, -6, 18
1095, 1, -6, 18
1096, 0, -9, 18
1097, 3, -3, 18
1098, 1, -6, 18
1099, 2, -3, 18
1100, 1, -6, 18
1101, 1, -6, 18
1102, 1, -6, 18
1103, 2, -3, 18
1104, 1, -6, 18
1105, 1, -6, 18
1106, 6, -3, 18
1107, 1, -6, 18
1108, 2, -3, 18
1109, 1, -6, 18
1110, 15, 6, 18
1111, 0, -9, 18
1112, 6, 6, 18
1113, 0, -9, 18
1114, 2, -3, 18
1115, 0, -9, 18
1116, 1, -6, 18
1117, 1, -6, 18
1118, 1, -6, 18
1119, 2, -3, 18
1120, 0, -9, 18
1121, 3, 0, 18
1122, 2, -3, 18
1123, 0, -9, 18
1124, 1, -6, 18
1125, 3, 0, 18
1126, 0, -9, 18
1127, 1, -6, 18
1128, 1, -6, 18
1129, 1, -6, 18
1130, 1, -6, 18
1131, 1, -6, 18
1132, 1, -6, 18
1133, 3, -3, 18
1134, 0, -9, 18
1135, 1, -6, 18
1136, 13, 0, 18
1137, 1, -6, 18
1138, 0, -9, 18
1139, 1, -6, 18
1140, 4, 0, 18
1141, 0, -9, 18
1142, 4, 0, 18
1143, 0, -9, 18
1144, 1, -6, 18
1145, 0, -9, 18
1146, 2, -3, 18
1147, 0, -9, 18
1148, 2, -3, 18
1149, 0, -9, 18
1150, 1, -6, 18
1151, 1, -6, 18
1152, 1, -6, 18
1153, 7, 0, 18
1154, 1, -6, 18
1155, 0, -9, 18
1156, 4, 0, 18
1157, 0, -9, 18
1158, 1, -6, 18
1159, 3, -3, 18
1160, 2, -3, 18
1161, 1, -6, 18
1162, 0, -9, 18
1163, 2, -3, 18
1164, 3, 0, 18
1165, 0, -9, 18
1166, 1, -6, 18
1167, 1, -6, 18
1168, 2, -3, 18
1169, 4, 3, 18
1170, 1, -6, 18
1171, 1, -6, 18
1172, 1, -6, 18
1173, 1, -6, 18
1174, 3, -3, 18
1175, 7, 0, 18
1176, 0, -9, 18
1177, 1, -6, 18
1178, 0, -9, 18
1179, 0, -9, 18
1180, 9, 6, 18
1181, 1, -6, 18
1182, 1, -6, 18
1183, 7, 0, 18
1184, 3, 0, 18
1185, 1, -6, 18
1186, 2, -3, 18
1187, 0, -9, 18
1188, 0, -9, 18
1189, 5, 3, 18
1190, 0, -9, 18
1191, 1, -6, 18
1192, 1, -6, 18
1193, 1, -6, 18
1194, 1, -6, 18
1195, 1, -6, 18
1196, 4, 0, 18
1197, 1, -6, 18
1198, 4, 0, 18
1199, 7, 0, 18
1200, 0, -9, 18
1201, 1, -6, 18
1202, 1, -6, 18
1203, 2, -3, 18
1204, 0, -9, 18
1205, 1, -6, 18
1206, 2, -3, 18
1207, 1, -6, 18
1208, 0, -9, 18
1209, 2, -3, 18
1210, 0, -9, 18
1211, 3, -3, 18
1212, 1, -6, 18
1213, 0, -9, 18
1214, 3, -3, 18
1215, 0, -9, 18
1216, 1, -6, 18
1217, 8, 3, 18
1218, 1, -6, 18
1219, 0, -9, 18
1220, 1, -6, 18
1221, 1, -6, 18
1222, 3, -3, 18
1223, 0, -9, 18
1224, 5, 3, 18
1225, 0, -9, 18
1226, 1, -6, 18
1227, 4, 0, 18
1228, 1, -6, 18
1229, 1, -6, 18
1230, 1, -6, 18
1231, 4, 0, 18
1232, 3, -3, 18
1233, 0, -9, 18
1234, 7, 0, 18
1235, 2, -3, 18
1236, 4, 0, 18
1237, 1, -6, 18
1238, 0, -9, 18
1239, 3, -3, 18
1240, 0, -9, 18
1241, 4, 0, 18
1242, 1, -6, 18
1243, 3, -3, 18
1244, 3, -3, 18
1245, 0, -9, 18
1246, 0, -9, 18
